    ,header_version ,scan_name ,scan_time    ,temperature_system ,temperature_detector ,humidity ,pga ,wavelength  ,intensity ,reference ,valid_length
149 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1470.281211 ,147       ,        0 ,         220
150 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1473.525646 ,133       ,        0 ,         220
151 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1477.844792 ,132       ,        0 ,         220
152 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1481.079076 ,127       ,        0 ,         220
153 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1484.309011 ,139       ,        0 ,         220
154 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1487.534595 ,141       ,        0 ,         220
155 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1490.755829 ,132       ,        0 ,         220
156 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1495.04404  ,131       ,        0 ,         220
157 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1498.255124 ,143       ,        0 ,         220
158 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1501.461857 ,128       ,        0 ,         220
159 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1504.66424  ,147       ,        0 ,         220
160 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1507.862273 ,128       ,        0 ,         220
161 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1512.119549 ,126       ,        0 ,         220
162 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1515.307432 ,128       ,        0 ,         220
163 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1518.490964 ,127       ,        0 ,         220
164 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1521.670145 ,119       ,        0 ,         220
165 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1524.844977 ,122       ,        0 ,         220
166 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1529.071319 ,111       ,        0 ,         220
167 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1532.236    ,128       ,        0 ,         220
168 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1535.396331 ,115       ,        0 ,         220
169 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1538.552312 ,119       ,        0 ,         220
170 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1541.703943 ,123       ,        0 ,         220
171 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1545.89935  ,114       ,        0 ,         220
172 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1549.04083  ,114       ,        0 ,         220
173 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1552.17796  ,104       ,        0 ,         220
174 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1555.310739 ,100       ,        0 ,         220
175 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1558.439169 ,108       ,        0 ,         220
176 ,             1 ,cfg8      ,202392793057 ,             35.79 ,               34.66 ,   76.48 ,  0 ,1562.603641 ,108       ,        0 ,         220
